STATIONID,Taxa ID,Count
20210420-1430-ahaynie,Limnophila,1
20210420-1430-ahaynie,Tipula,1
20210420-1430-ahaynie,Leuctra,46
20210420-1430-ahaynie,Polycentropus,2
20210420-1430-ahaynie,Simulium,12
20210420-1430-ahaynie,Chironomidae,22
20210420-1430-ahaynie,Rhyacophila,5
20210420-1430-ahaynie,Diplectrona,4
20210420-1430-ahaynie,Cordulegaster,1
20210420-1430-ahaynie,Prosimulium,46
20210420-1430-ahaynie,Ostrocerca,1
20210420-1430-ahaynie,Bezzia,2
20210420-1430-ahaynie,Stenacron,2
20210420-1430-ahaynie,Boyeria,2
20210420-1500-MifflinCCD,Faxonius,1
20210420-1500-MifflinCCD,Baetis,7
20210420-1500-MifflinCCD,Optioservus,3
20210420-1500-MifflinCCD,Leucrocuta,1
20210420-1500-MifflinCCD,Acariformes,2
20210420-1500-MifflinCCD,Ephemerella,21
20210420-1500-MifflinCCD,Stenelmis,30
20210420-1500-MifflinCCD,Cheumatopsyche,2
20210420-1500-MifflinCCD,Atherix,1
20210420-1500-MifflinCCD,Chironomidae,42
20210420-1500-MifflinCCD,Psephenus,38
20210420-1500-MifflinCCD,Tipula,1
20210420-1500-MifflinCCD,Clitellata,5
20210420-1500-MifflinCCD,Acentrella,5
20210420-1500-MifflinCCD,Hemerodromia,1
20210420-1500-MifflinCCD,Chimarra,17
20210420-1500-MifflinCCD,Hydropsyche,1
20210420-1500-MifflinCCD,Gammarus,8
20210420-1500-MifflinCCD,Simulium,2
20210420-1500-MifflinCCD,Stenonema,15
20210421-0900-MifflinCCD,Chelifera,1
20210421-0900-MifflinCCD,Caecidotea,3
20210421-0900-MifflinCCD,Antocha,4
20210421-0900-MifflinCCD,Psephenus,12
20210421-0900-MifflinCCD,Lumbriculata,2
20210421-0900-MifflinCCD,Stenonema,3
20210421-0900-MifflinCCD,Tipula,1
20210421-0900-MifflinCCD,Gammarus,21
20210421-0900-MifflinCCD,Hydropsyche,6
20210421-0900-MifflinCCD,Pseudolimnophila,1
20210421-0900-MifflinCCD,Ephemerella,39
20210421-0900-MifflinCCD,Chironomidae,24
20210421-0900-MifflinCCD,Cheumatopsyche,4
20210421-0900-MifflinCCD,Stenacron,1
20210421-0900-MifflinCCD,Stenelmis,32
20210421-0900-MifflinCCD,Clitellata,9
20210421-0900-MifflinCCD,Simulium,2
20210421-0900-MifflinCCD,Baetis,8
20210421-0900-MifflinCCD,Optioservus,13
20210421-0900-MifflinCCD,Corixidae,3
20210421-0900-MifflinCCD,Epeorus,3
20210421-0900-MifflinCCD,Agnetina,1
20210421-0900-MifflinCCD,Chimarra,10
20210421-0900-MifflinCCD,Isoperla,1
20210421-1000-MifflinCCD,Dolophilodes,1
20210421-1000-MifflinCCD,Optioservus,29
20210421-1000-MifflinCCD,Hydropsyche,7
20210421-1000-MifflinCCD,Gammarus,19
20210421-1000-MifflinCCD,Acariformes,1
20210421-1000-MifflinCCD,Physidae,1
20210421-1000-MifflinCCD,Clitellata,5
20210421-1000-MifflinCCD,Ephemerella,42
20210421-1000-MifflinCCD,Caecidotea,1
20210421-1000-MifflinCCD,Leuctra,2
20210421-1000-MifflinCCD,Baetis,12
20210421-1000-MifflinCCD,Tipula,1
20210421-1000-MifflinCCD,Isoperla,1
20210421-1000-MifflinCCD,Promoresia,6
20210421-1000-MifflinCCD,Cheumatopsyche,5
20210421-1000-MifflinCCD,Chimarra,6
20210421-1000-MifflinCCD,Perlidae,1
20210421-1000-MifflinCCD,Antocha,1
20210421-1000-MifflinCCD,Psephenus,6
20210421-1000-MifflinCCD,Psephenus,6
20210421-1000-MifflinCCD,Simulium,10
20210421-1000-MifflinCCD,Dubiraphia,1
20210421-1000-MifflinCCD,Oulimnius,3
20210421-1000-MifflinCCD,Neophylax,7
20210421-1000-MifflinCCD,Stenelmis,2
20210421-1000-MifflinCCD,Chironomidae,28
20210421-1000-MifflinCCD,Paraleptophlebia,7
20210421-1115-MifflinCCD,Acentrella,2
20210421-1115-MifflinCCD,Hydropsyche,12
20210421-1115-MifflinCCD,Psephenus,10
20210421-1115-MifflinCCD,Stenelmis,23
20210421-1115-MifflinCCD,Baetis,11
20210421-1115-MifflinCCD,Chironomidae,26
20210421-1115-MifflinCCD,Simulium,4
20210421-1115-MifflinCCD,Paraleptophlebia,7
20210421-1115-MifflinCCD,Pisidiidae,1
20210421-1115-MifflinCCD,Stenonema,7
20210421-1115-MifflinCCD,Neophylax,3
20210421-1115-MifflinCCD,Gammarus,9
20210421-1115-MifflinCCD,Ephemerella,28
20210421-1115-MifflinCCD,Cheumatopsyche,9
20210421-1115-MifflinCCD,Chimarra,13
20210421-1115-MifflinCCD,Perlidae,2
20210421-1115-MifflinCCD,Optioservus,28
20210421-1115-MifflinCCD,Stenacron,2
20210421-1115-MifflinCCD,Caecidotea,9
20210421-1115-MifflinCCD,Clitellata,9
20210421-1115-MifflinCCD,Antocha,4
20210421-1230-MifflinCCD,Drunella,1
20210421-1230-MifflinCCD,Gammarus,15
20210421-1230-MifflinCCD,Psephenus,12
20210421-1230-MifflinCCD,Baetis,2
20210421-1230-MifflinCCD,Dubiraphia,2
20210421-1230-MifflinCCD,Chimarra,2
20210421-1230-MifflinCCD,Acariformes,1
20210421-1230-MifflinCCD,Paraleptophlebia,2
20210421-1230-MifflinCCD,Pisidiidae,1
20210421-1230-MifflinCCD,Caecidotea,3
20210421-1230-MifflinCCD,Optioservus,38
20210421-1230-MifflinCCD,Clitellata,4
20210421-1230-MifflinCCD,Ephemerella,47
20210421-1230-MifflinCCD,Antocha,3
20210421-1230-MifflinCCD,Chironomidae,28
20210421-1230-MifflinCCD,Platyhelminthes,1
20210421-1230-MifflinCCD,Cheumatopsyche,7
20210421-1230-MifflinCCD,Stenelmis,17
20210421-1230-MifflinCCD,Hydropsyche,9
20210421-1230-MifflinCCD,Stenonema,1
20210421-1345-MifflinCCD,Caecidotea,5
20210421-1345-MifflinCCD,Psephenus,11
20210421-1345-MifflinCCD,Dubiraphia,4
20210421-1345-MifflinCCD,Paraleptophlebia,3
20210421-1345-MifflinCCD,Hydropsyche,18
20210421-1345-MifflinCCD,Platyhelminthes,1
20210421-1345-MifflinCCD,Hydroptila,1
20210421-1345-MifflinCCD,Optioservus,15
20210421-1345-MifflinCCD,Corydalus,1
20210421-1345-MifflinCCD,Tipula,1
20210421-1345-MifflinCCD,Pisidiidae,2
20210421-1345-MifflinCCD,Gammarus,3
20210421-1345-MifflinCCD,Acentrella,2
20210421-1345-MifflinCCD,Epeorus,1
20210421-1345-MifflinCCD,Acariformes,2
20210421-1345-MifflinCCD,Clitellata,4
20210421-1345-MifflinCCD,Cheumatopsyche,5
20210421-1345-MifflinCCD,Stenelmis,18
20210421-1345-MifflinCCD,Chironomidae,17
20210421-1345-MifflinCCD,Ephemerella,54
20210421-1345-MifflinCCD,Chimarra,5
20210421-1345-MifflinCCD,Baetis,10
20210421-1345-MifflinCCD,Tabanus,1
20210421-1345-MifflinCCD,Stenonema,9
20210421-1445-MifflinCCD,Dicranota,1
20210421-1445-MifflinCCD,Optioservus,30
20210421-1445-MifflinCCD,Hydropsyche,3
20210421-1445-MifflinCCD,Epeorus,1
20210421-1445-MifflinCCD,Acerpenna,1
20210421-1445-MifflinCCD,Clitellata,5
20210421-1445-MifflinCCD,Stenelmis,1
20210421-1445-MifflinCCD,Baetis,2
20210421-1445-MifflinCCD,Oulimnius,2
20210421-1445-MifflinCCD,Gammarus,19
20210421-1445-MifflinCCD,Acentrella,1
20210421-1445-MifflinCCD,Isoperla,5
20210421-1445-MifflinCCD,Probezzia,2
20210421-1445-MifflinCCD,Serratella,1
20210421-1445-MifflinCCD,Chironomidae,45
20210421-1445-MifflinCCD,Ephemerella,30
20210421-1445-MifflinCCD,Amphinemura,3
20210421-1445-MifflinCCD,Hydrobiidae,1
20210421-1445-MifflinCCD,Paraleptophlebia,4
20210421-1445-MifflinCCD,Cheumatopsyche,10
20210421-1445-MifflinCCD,Antocha,1
20210421-1445-MifflinCCD,Chimarra,3
20210421-1445-MifflinCCD,Dubiraphia,2
20210421-1445-MifflinCCD,Hydroptila,5
20210421-1445-MifflinCCD,Neophylax,7
20210421-1445-MifflinCCD,Lymnaeidae,1
20210421-1445-MifflinCCD,Simulium,7
20210421-1445-MifflinCCD,Pisidiidae,1
20210421-1445-MifflinCCD,Stenonema,9
20210421-1445-MifflinCCD,Drunella,8
20210421-1445-MifflinCCD,Acariformes,3
20210422-0627-mshank,Promoresia,6
20210422-0627-mshank,Dicranota,3
20210422-0627-mshank,Isonychia,3
20210422-0627-mshank,Pycnopsyche,1
20210422-0627-mshank,Bezzia,1
20210422-0627-mshank,Boyeria,1
20210422-0627-mshank,Acentrella,3
20210422-0627-mshank,Optioservus,1
20210422-0627-mshank,Dolophilodes,2
20210422-0627-mshank,Simulium,11
20210422-0627-mshank,Nigronia,3
20210422-0627-mshank,Diplectrona,6
20210422-0627-mshank,Maccaffertium,24
20210422-0627-mshank,Haploperla,2
20210422-0627-mshank,Micrasema,1
20210422-0627-mshank,Paraleptophlebia,2
20210422-0627-mshank,Hydropsyche,1
20210422-0627-mshank,Oulimnius,27
20210422-0627-mshank,Cinygmula,9
20210422-0627-mshank,Prosimulium,10
20210422-0627-mshank,Rhyacophila,9
20210422-0627-mshank,Lanthus,1
20210422-0627-mshank,Polycentropus,2
20210422-0627-mshank,Acroneuria,4
20210422-0627-mshank,Habrophlebiodes,1
20210422-0627-mshank,Anchytarsus,1
20210422-0627-mshank,Leuctra,6
20210422-0627-mshank,Pteronarcys,2
20210422-0627-mshank,Hexatoma,1
20210422-0627-mshank,Chironomidae,17
20210422-0627-mshank,Cheumatopsyche,3
20210422-0627-mshank,Neophylax,2
20210422-0627-mshank,Helichus,1
20210422-0627-mshank,Clitellata,1
20210422-0627-mshank,Amphinemura,6
20210422-0627-mshank,Remenus,3
20210422-0627-mshank,Teloganopsis,11
20210422-0627-mshank,Ephemerella,16
20210422-0627-mshank,Epeorus,7
20210422-0741-mshank,Epeorus,16
20210422-0741-mshank,Cambarus,1
20210422-0741-mshank,Antocha,4
20210422-0741-mshank,Neophylax,5
20210422-0741-mshank,Chironomidae,19
20210422-0741-mshank,Ephemerella,64
20210422-0741-mshank,Hexatoma,1
20210422-0741-mshank,Rhyacophila,1
20210422-0741-mshank,Psilotreta,1
20210422-0741-mshank,Pteronarcys,4
20210422-0741-mshank,Baetis,7
20210422-0741-mshank,Oulimnius,19
20210422-0741-mshank,Leuctra,3
20210422-0741-mshank,Amphinemura,5
20210422-0741-mshank,Eurylophella,2
20210422-0741-mshank,Ameletus,2
20210422-0741-mshank,Prosimulium,3
20210422-0741-mshank,Isoperla,13
20210422-0741-mshank,Promoresia,3
20210422-0741-mshank,Diplectrona,14
20210422-0741-mshank,Peltoperla,1
20210422-0741-mshank,Optioservus,16
20210422-0741-mshank,Leucrocuta,3
20210422-0741-mshank,Paraleptophlebia,7
20210422-0741-mshank,Lepidostoma,1
20210422-0828-mshank,Neophylax,1
20210422-0828-mshank,Rhyacophila,8
20210422-0828-mshank,Isoperla,2
20210422-0828-mshank,Leuctra,60
20210422-0828-mshank,Peltoperla,3
20210422-0828-mshank,Lepidostoma,2
20210422-0828-mshank,Prostoia,1
20210422-0828-mshank,Amphinemura,54
20210422-0828-mshank,Prosimulium,52
20210422-0828-mshank,Wormaldia,8
20210422-0828-mshank,Optioservus,2
20210422-0828-mshank,Chironomidae,4
20210422-0830-MifflinCCD,Paraleptophlebia,1
20210422-0830-MifflinCCD,Dicranota,2
20210422-0830-MifflinCCD,Optioservus,24
20210422-0830-MifflinCCD,Epeorus,1
20210422-0830-MifflinCCD,Platyhelminthes,2
20210422-0830-MifflinCCD,Acariformes,2
20210422-0830-MifflinCCD,Simulium,9
20210422-0830-MifflinCCD,Chironomidae,45
20210422-0830-MifflinCCD,Oulimnius,5
20210422-0830-MifflinCCD,Amphinemura,1
20210422-0830-MifflinCCD,Heptageniidae,1
20210422-0830-MifflinCCD,Hydroptila,2
20210422-0830-MifflinCCD,Brachycentrus,3
20210422-0830-MifflinCCD,Ephemerella,13
20210422-0830-MifflinCCD,Rhyacophila,1
20210422-0830-MifflinCCD,Neophylax,1
20210422-0830-MifflinCCD,Gammarus,64
20210422-0830-MifflinCCD,Drunella,12
20210422-0830-MifflinCCD,Hydropsyche,14
20210422-0830-MifflinCCD,Cheumatopsyche,12
20210422-0830-MifflinCCD,Antocha,1
20210422-0830-MifflinCCD,Clitellata,1
20210422-0942-mshank,Neophylax,2
20210422-0942-mshank,Epeorus,2
20210422-0942-mshank,Prosimulium,17
20210422-0942-mshank,Lanthus,2
20210422-0942-mshank,Diplectrona,14
20210422-0942-mshank,Psilotreta,1
20210422-0942-mshank,Acerpenna,6
20210422-0942-mshank,Chironomidae,12
20210422-0942-mshank,Amphinemura,18
20210422-0942-mshank,Rhyacophila,4
20210422-0942-mshank,Ameletus,1
20210422-0942-mshank,Optioservus,5
20210422-0942-mshank,Baetis,1
20210422-0942-mshank,Promoresia,22
20210422-0942-mshank,Isoperla,7
20210422-0942-mshank,Nyctiophylax,1
20210422-0942-mshank,Oulimnius,11
20210422-0942-mshank,Cambarus,3
20210422-0942-mshank,Leuctra,32
20210422-0942-mshank,Limnophila,1
20210422-0942-mshank,Maccaffertium,4
20210422-0942-mshank,Lepidostoma,1
20210422-0942-mshank,Dolophilodes,2
20210422-0942-mshank,Paraleptophlebia,1
20210422-0942-mshank,Tabanus,1
20210422-0942-mshank,Ephemerella,22
20210422-0942-mshank,Simulium,5
20210422-0942-mshank,Tallaperla,1
20210422-0942-mshank,Eurylophella,3
20210422-0942-mshank,Dicranota,3
20210422-0942-mshank,Hydropsyche,1
20210422-1000-MifflinCCD,Dixa,1
20210422-1000-MifflinCCD,Optioservus,5
20210422-1000-MifflinCCD,Physidae,3
20210422-1000-MifflinCCD,Baetis,2
20210422-1000-MifflinCCD,Hydrobiidae,36
20210422-1000-MifflinCCD,Dolophilodes,2
20210422-1000-MifflinCCD,Clitellata,1
20210422-1000-MifflinCCD,Acroneuria,1
20210422-1000-MifflinCCD,Hemerodromia,2
20210422-1000-MifflinCCD,Agabus,15
20210422-1000-MifflinCCD,Oulimnius,1
20210422-1000-MifflinCCD,Chironomidae,149
20210422-1000-MifflinCCD,Ephemerella,1
20210422-1045-jadetweile,Amphinemura,39
20210422-1045-jadetweile,Haploperla,1
20210422-1045-jadetweile,Chironomidae,9
20210422-1045-jadetweile,Ochrotrichia,14
20210422-1045-jadetweile,Isoperla,2
20210422-1045-jadetweile,Plauditus,1
20210422-1045-jadetweile,Simulium,15
20210422-1045-jadetweile,Nixe,17
20210422-1045-jadetweile,Optioservus,1
20210422-1045-jadetweile,Baetis,10
20210422-1045-jadetweile,Leuctra,11
20210422-1045-jadetweile,Acariformes,5
20210422-1045-jadetweile,Perlesta,1
20210422-1045-jadetweile,Leptophlebiidae,2
20210422-1045-jadetweile,Prosimulium,8
20210422-1045-jadetweile,Ephemerella,7
20210422-1045-jadetweile,Acentrella,25
20210422-1045-jadetweile,Stenelmis,2
20210422-1045-jadetweile,Epeorus,15
20210422-1049-mshank,Neophylax,3
20210422-1049-mshank,Lepidostoma,1
20210422-1049-mshank,Eurylophella,1
20210422-1049-mshank,Pteronarcys,5
20210422-1049-mshank,Isoperla,12
20210422-1049-mshank,Rhyacophila,7
20210422-1049-mshank,Baetis,5
20210422-1049-mshank,Leuctra,6
20210422-1049-mshank,Paraleptophlebia,10
20210422-1049-mshank,Simulium,3
20210422-1049-mshank,Prosimulium,17
20210422-1049-mshank,Maccaffertium,1
20210422-1049-mshank,Epeorus,19
20210422-1049-mshank,Amphinemura,6
20210422-1049-mshank,Ephemerella,61
20210422-1049-mshank,Optioservus,4
20210422-1049-mshank,Antocha,1
20210422-1049-mshank,Cinygmula,9
20210422-1049-mshank,Teloganopsis,1
20210422-1049-mshank,Oulimnius,8
20210422-1049-mshank,Diplectrona,6
20210422-1049-mshank,Chironomidae,20
20210422-1049-mshank,Tallaperla,1
20210422-1100-HuntingdonCCD,Amphinemura,2
20210422-1100-HuntingdonCCD,Ephemerella,40
20210422-1100-HuntingdonCCD,Stenonema,5
20210422-1100-HuntingdonCCD,Acroneuria,1
20210422-1100-HuntingdonCCD,Drunella,1
20210422-1100-HuntingdonCCD,Ephemera,1
20210422-1100-HuntingdonCCD,Optioservus,26
20210422-1100-HuntingdonCCD,Helicopsyche,1
20210422-1100-HuntingdonCCD,Stenelmis,15
20210422-1100-HuntingdonCCD,Viviparidae,2
20210422-1100-HuntingdonCCD,Tipula,1
20210422-1100-HuntingdonCCD,Chironomidae,32
20210422-1100-HuntingdonCCD,Gammarus,2
20210422-1100-HuntingdonCCD,Baetis,37
20210422-1100-HuntingdonCCD,Paraleptophlebia,1
20210422-1100-HuntingdonCCD,Antocha,1
20210422-1100-HuntingdonCCD,Hydropsyche,18
20210422-1100-HuntingdonCCD,Agapetus,1
20210422-1100-HuntingdonCCD,Cheumatopsyche,10
20210422-1100-HuntingdonCCD,Promoresia,2
20210422-1100-HuntingdonCCD,Rhyacophila,1
20210422-1100-HuntingdonCCD,Simulium,8
20210422-1100-HuntingdonCCD,Chelifera,1
20210422-1100-HuntingdonCCD,Serratella,3
20210422-1100-HuntingdonCCD,Bezzia,1
20210422-1100-HuntingdonCCD,Clitellata,3
20210422-1100-HuntingdonCCD,Isoperla,1
20210422-1115-jbrancato,Prosimulium,1
20210422-1115-jbrancato,Leuctra,1
20210422-1115-jbrancato,Isoperla,3
20210422-1115-jbrancato,Ectopria,1
20210422-1115-jbrancato,Acariformes,1
20210422-1115-jbrancato,Clitellata,5
20210422-1115-jbrancato,Cambaridae,1
20210422-1115-jbrancato,Ephemerella,4
20210422-1115-jbrancato,Oulimnius,3
20210422-1115-jbrancato,Hemerodromia,2
20210422-1115-jbrancato,Nigronia,4
20210422-1115-jbrancato,Chimarra,1
20210422-1115-jbrancato,Amphinemura,4
20210422-1115-jbrancato,Optioservus,34
20210422-1115-jbrancato,Cheumatopsyche,7
20210422-1115-jbrancato,Chironomidae,7
20210422-1115-jbrancato,Probezzia,1
20210422-1115-jbrancato,Caenis,5
20210422-1115-jbrancato,Hydropsyche,8
20210422-1115-jbrancato,Alloperla,1
20210422-1115-jbrancato,Lanthus,1
20210422-1130-jadetweile,Psephenus,2
20210422-1130-jadetweile,Stenelmis,5
20210422-1130-jadetweile,Simulium,1
20210422-1130-jadetweile,Caenis,7
20210422-1130-jadetweile,Isonychia,1
20210422-1130-jadetweile,Nixe,3
20210422-1130-jadetweile,Hexatoma,1
20210422-1130-jadetweile,Crangonyx,1
20210422-1130-jadetweile,Chimarra,2
20210422-1130-jadetweile,Baetis,1
20210422-1130-jadetweile,Chironomidae,46
20210422-1130-jadetweile,Ephemerella,6
20210422-1130-jadetweile,Amphinemura,10
20210422-1130-jadetweile,Cernotina,1
20210422-1130-jadetweile,Trichoclinocera,2
20210422-1130-jadetweile,Antocha,1
20210422-1130-jadetweile,Cheumatopsyche,1
20210422-1130-jadetweile,Agapetus,1
20210422-1130-jadetweile,Erioptera,1
20210422-1130-jadetweile,Epeorus,2
20210422-1130-jadetweile,Suwallia,1
20210422-1130-jadetweile,Plauditus,13
20210422-1130-jadetweile,Ochrotrichia,50
20210422-1130-jadetweile,Clitellata,6
20210422-1130-jadetweile,Perlesta,28
20210422-1130-jadetweile,Leuctra,2
20210422-1130-jadetweile,Optioservus,9
20210422-1205-mshank,Polycentropus,1
20210422-1205-mshank,Bezzia,1
20210422-1205-mshank,Paraleptophlebia,6
20210422-1205-mshank,Remenus,1
20210422-1205-mshank,Habrophlebiodes,1
20210422-1205-mshank,Chironomidae,3
20210422-1205-mshank,Amphinemura,8
20210422-1205-mshank,Leuctra,3
20210422-1205-mshank,Cinygmula,1
20210422-1205-mshank,Promoresia,26
20210422-1205-mshank,Simulium,31
20210422-1205-mshank,Epeorus,7
20210422-1205-mshank,Pteronarcys,1
20210422-1205-mshank,Dicranota,3
20210422-1205-mshank,Nigronia,1
20210422-1205-mshank,Acerpenna,2
20210422-1205-mshank,Isoperla,5
20210422-1205-mshank,Diphetor,1
20210422-1205-mshank,Acroneuria,1
20210422-1205-mshank,Prosimulium,7
20210422-1205-mshank,Oulimnius,5
20210422-1205-mshank,Diplectrona,4
20210422-1205-mshank,Rhyacophila,1
20210422-1205-mshank,Teloganopsis,13
20210422-1205-mshank,Ephemerella,63
20210422-1205-mshank,Hexatoma,3
20210422-1205-mshank,Hydroptila,1
20210422-1205-mshank,Neophylax,1
20210422-1215-jbrancato,Cambaridae,1
20210422-1215-jbrancato,Tipula,1
20210422-1215-jbrancato,Chironomidae,17
20210422-1215-jbrancato,Lepidostoma,1
20210422-1215-jbrancato,Ostrocerca,3
20210422-1215-jbrancato,Stactobiella,1
20210422-1215-jbrancato,Amphinemura,13
20210422-1215-jbrancato,Isoperla,23
20210422-1215-jbrancato,Baetisca,1
20210422-1215-jbrancato,Acentrella,4
20210422-1215-jbrancato,Epeorus,2
20210422-1215-jbrancato,Stenacron,1
20210422-1215-jbrancato,Haploperla,2
20210422-1215-jbrancato,Polycentropus,2
20210422-1215-jbrancato,Prosimulium,7
20210422-1215-jbrancato,Stenelmis,1
20210422-1215-jbrancato,Clitellata,11
20210422-1215-jbrancato,Optioservus,22
20210422-1215-jbrancato,Oulimnius,2
20210422-1215-jbrancato,Chimarra,3
20210422-1215-jbrancato,Cheumatopsyche,6
20210422-1215-jbrancato,Leuctra,1
20210422-1215-jbrancato,Hydropsyche,1
20210422-1215-jbrancato,Ephemerella,24
20210422-1215-jbrancato,Strophopteryx,1
20210422-1215-jbrancato,Acerpenna,1
20210422-1215-jbrancato,Allocapnia,1
20210422-1215-jbrancato,Cinygmula,27
20210422-1215-jbrancato,Nigronia,3
20210422-1215-jbrancato,Hexatoma,1
20210422-1230-HuntingdonCCD,Optioservus,16
20210422-1230-HuntingdonCCD,Baetis,3
20210422-1230-HuntingdonCCD,Prosimulium,1
20210422-1230-HuntingdonCCD,Chelifera,1
20210422-1230-HuntingdonCCD,Ephemerella,2
20210422-1230-HuntingdonCCD,Lumbriculata,1
20210422-1230-HuntingdonCCD,Stenelmis,52
20210422-1230-HuntingdonCCD,Psephenus,4
20210422-1230-HuntingdonCCD,Dubiraphia,2
20210422-1230-HuntingdonCCD,Simulium,2
20210422-1230-HuntingdonCCD,Chironomidae,105
20210422-1230-HuntingdonCCD,Cheumatopsyche,9
20210422-1230-HuntingdonCCD,Hydropsyche,9
20210422-1230-jadetweile,Prosimulium,1
20210422-1230-jadetweile,Epeorus,1
20210422-1230-jadetweile,Chironomidae,62
20210422-1230-jadetweile,Acentrella,6
20210422-1230-jadetweile,Leuctra,16
20210422-1230-jadetweile,Ochrotrichia,18
20210422-1230-jadetweile,Plectrocnemia,1
20210422-1230-jadetweile,Ephemerella,1
20210422-1230-jadetweile,Amphinemura,13
20210422-1230-jadetweile,Trichoclinocera,1
20210422-1230-jadetweile,Clitellata,1
20210422-1230-jadetweile,Heptageniidae,1
20210422-1230-jadetweile,Optioservus,2
20210422-1230-jadetweile,Diphetor,8
20210422-1230-jadetweile,Nixe,4
20210422-1230-jadetweile,Simulium,11
20210422-1230-jadetweile,Plauditus,1
20210422-1230-jadetweile,Perlesta,1
20210422-1230-jadetweile,Baetis,49
20210422-1320-mshank,Simulium,10
20210422-1320-mshank,Pteronarcys,4
20210422-1320-mshank,Hexatoma,1
20210422-1320-mshank,Isonychia,1
20210422-1320-mshank,Baetis,6
20210422-1320-mshank,Haploperla,3
20210422-1320-mshank,Rhyacophila,4
20210422-1320-mshank,Maccaffertium,6
20210422-1320-mshank,Leuctra,1
20210422-1320-mshank,Epeorus,10
20210422-1320-mshank,Antocha,1
20210422-1320-mshank,Nyctiophylax,1
20210422-1320-mshank,Ectopria,6
20210422-1320-mshank,Hydropsyche,1
20210422-1320-mshank,Oulimnius,24
20210422-1320-mshank,Ephemera,1
20210422-1320-mshank,Acerpenna,1
20210422-1320-mshank,Acentrella,2
20210422-1320-mshank,Promoresia,20
20210422-1320-mshank,Prosimulium,15
20210422-1320-mshank,Optioservus,3
20210422-1320-mshank,Isoperla,2
20210422-1320-mshank,Lanthus,1
20210422-1320-mshank,Acroneuria,1
20210422-1320-mshank,Ephemerella,52
20210422-1320-mshank,Cinygmula,3
20210422-1320-mshank,Dolophilodes,1
20210422-1320-mshank,Paraleptophlebia,4
20210422-1320-mshank,Diplectrona,2
20210422-1320-mshank,Remenus,1
20210422-1320-mshank,Polycentropus,1
20210422-1320-mshank,Teloganopsis,3
20210422-1320-mshank,Chironomidae,14
20210422-1320-mshank,Amphinemura,5
20210422-1330-HuntingdonCCD,Isoperla,5
20210422-1330-HuntingdonCCD,Clitellata,1
20210422-1330-HuntingdonCCD,Chironomidae,21
20210422-1330-HuntingdonCCD,Bezzia,1
20210422-1330-HuntingdonCCD,Cambarus,1
20210422-1330-HuntingdonCCD,Simulium,1
20210422-1330-HuntingdonCCD,Chimarra,4
20210422-1330-HuntingdonCCD,Baetis,3
20210422-1330-HuntingdonCCD,Cheumatopsyche,8
20210422-1330-HuntingdonCCD,Ephemerella,14
20210422-1330-HuntingdonCCD,Neophylax,8
20210422-1330-HuntingdonCCD,Antocha,1
20210422-1330-HuntingdonCCD,Paraleptophlebia,2
20210422-1330-HuntingdonCCD,Amphinemura,1
20210422-1330-HuntingdonCCD,Stenelmis,4
20210422-1330-HuntingdonCCD,Optioservus,68
20210422-1330-HuntingdonCCD,Hemerodromia,1
20210422-1330-HuntingdonCCD,Hydropsyche,15
20210422-1330-HuntingdonCCD,Gammarus,58
20210423-1000-jagrassi,Hexatoma,2
20210423-1000-jagrassi,Cheumatopsyche,1
20210423-1000-jagrassi,Oulimnius,13
20210423-1000-jagrassi,Simulium,8
20210423-1000-jagrassi,Stenonema,4
20210423-1000-jagrassi,Chironomidae,53
20210423-1000-jagrassi,Amphinemura,18
20210423-1000-jagrassi,Optioservus,15
20210423-1000-jagrassi,Cinygmula,57
20210423-1000-jagrassi,Acroneuria,3
20210423-1000-jagrassi,Epeorus,5
20210423-1000-jagrassi,Prosimulium,7
20210423-1000-jagrassi,Neophylax,1
20210423-1000-jagrassi,Cambaridae,1
20210423-1000-jagrassi,Psychomyia,1
20210423-1000-jagrassi,Ephemerella,4
20210423-1000-jagrassi,Baetis,14
20210423-1000-jagrassi,Haploperla,13
20210423-1000-jagrassi,Dolophilodes,1
20210423-1000-jagrassi,Diplectrona,1
20210423-1000-jagrassi,Hydropsyche,3
20210423-1000-jagrassi,Sweltsa,1
20210423-1000-jagrassi,Acentrella,6
20210423-1000-jagrassi,Rhyacophila,1
20210423-1130-jagrassi,Alloperla,1
20210423-1130-jagrassi,Diplectrona,2
20210423-1130-jagrassi,Acroneuria,1
20210423-1130-jagrassi,Rhyacophila,1
20210423-1130-jagrassi,Acentrella,3
20210423-1130-jagrassi,Chimarra,2
20210423-1130-jagrassi,Cinygmula,2
20210423-1130-jagrassi,Amphinemura,16
20210423-1130-jagrassi,Baetis,23
20210423-1130-jagrassi,Cheumatopsyche,5
20210423-1130-jagrassi,Stenacron,2
20210423-1130-jagrassi,Haploperla,25
20210423-1130-jagrassi,Ephemerella,38
20210423-1130-jagrassi,Chironomidae,37
20210423-1130-jagrassi,Hydropsyche,2
20210423-1130-jagrassi,Nigronia,2
20210423-1130-jagrassi,Maccaffertium,6
20210423-1130-jagrassi,Leuctra,1
20210423-1130-jagrassi,Diphetor,3
20210423-1130-jagrassi,Optioservus,6
20210423-1130-jagrassi,Oulimnius,15
20210423-1130-jagrassi,Epeorus,2
20210423-1130-jagrassi,Cambaridae,1
20210423-1130-jagrassi,Hemerodromia,1
20210423-1130-jagrassi,Isoperla,1
